Suzuki,Baleno,Compact hatchback offering generous cargo space,I4 1.2 Dualjet,180 km/h,9.5 seconds,90 HP,15000–17000,2025,Made in Japan,Large boot capacity,Compacte à hayon spacieuse et pratique,Hatchback compatta spaziosa e pratica,Hatchback compacto con gran espacio de carga,Hatchback compacto com amplo espaço de carga,Kompakter Hatchback mit großzügigem Laderaum,Coffre de grande capacité,Bagagliaio capiente,Gran capacidad de maletero,Grande capacidade de carga,Großes Kofferraumvolumen
Suzuki,Ignis,Mini-SUV with upright styling and agile dynamics,I4 1.2 Dualjet,160 km/h,11.2 seconds,82 HP,14000–16000,2025,Made in Japan,Compact SUV styling,Mini SUV au style robuste et dynamique,Mini SUV con design robusto e dinamico,Mini SUV con diseño robusto y conducción ágil,Mini SUV com design robusto e condução ágil,Mini-SUV mit markantem Design und agilem Handling,Style de SUV compact,Stile SUV compatto,Estilo SUV compacto,Estilo SUV compacto,Kompaktes SUV-Design
Suzuki,Celerio,Entry-level hatchback with outstanding fuel economy,I3 1.0 Dualjet,160 km/h,14.2 seconds,67 HP,10000–12000,2025,Made in Japan,Excellent fuel economy,Citadine d’entrée de gamme à consommation exceptionnelle,Utilitaria entry-level con consumi eccezionali,Hatchback de entrada con excelente economía de combustible,Hatchback de entrada com excelente economia de combustível,Einstiegs-Hatchback mit hervorragender Kraftstoffeffizienz,Excellente économie de carburant,Eccellente efficienza nei consumi,Excelente eficiencia de combustible,Excelente economia de combustível,Hervorragende Kraftstoffeffizienz
Suzuki,S-Presso,Mini crossover with elevated seating position and city agility,I3 1.0 Dualjet,135 km/h,13.1 seconds,67 HP,11000–13000,2025,Made in Japan,Elevated driving position,Petit crossover à position de conduite surélevée,Mini crossover con seduta alta e agilità urbana,Mini crossover con posición de conducción elevada y agilidad urbana,Mini crossover com posição de condução elevada e agilidade urbana,Mini-Crossover mit erhöhter Sitzposition und Stadttauglichkeit,Position de conduite surélevée,Posizione di guida rialzata,Posición de conducción elevada,Posição de condução elevada,Erhöhte Sitzposition
Suzuki,S-Cross,Compact crossover with optional AWD and spacious cabin,I4 1.4 BoosterJet,200 km/h,9.0 seconds,140 HP,20000–23000,2025,Made in Japan,AllGrip AWD,Crossover compact avec AWD en option et habitacle spacieux,Crossover compatto con AWD opzionale e abitacolo spazioso,Crossover compacto con AWD opcional y cabina espaciosa,Crossover compacto com tração AWD opcional e interior espaçoso,Kompaktes Crossover mit optionalem Allrad und geräumigem Innenraum,Transmission intégrale AllGrip,Trazione integrale AllGrip,Tracción total AllGrip,Tração integral AllGrip,AllGrip-Allradantrieb
Suzuki,Vitara,Subcompact SUV with mild-hybrid option and rugged capability,I4 1.4 BoosterJet,195 km/h,8.8 seconds,140 HP,22000–26000,2025,Made in Japan,Mild-hybrid system,SUV sous-compact hybride et capable tout-terrain,SUV subcompatto mild-hybrid con capacità off-road,SUV subcompacto con opción mild-hybrid y capacidad todoterreno,SUV subcompacto mild-hybrid com capacidade off-road,Subkompaktes SUV mit Mild-Hybrid-Technologie und Geländetauglichkeit,Système mild-hybrid,Sistema mild-hybrid,Sistema mild-hybrid,Sistema mild-hybrid,Mild-Hybrid-System
Suzuki,Jimny,Iconic compact 4×4 with ladder-frame chassis,I4 1.5,145 km/h,13.0 seconds,102 HP,25000–28000,2025,Made in Japan,Ladder-frame chassis,Icône 4×4 compacte à châssis échelle,Iconico 4×4 compatto con telaio a longheroni,Icónico 4×4 compacto con chasis de escalera,Ícone 4×4 compacto com chassi de longarinas,Ikonischer kompakter 4×4 mit Leiterrahmen-Chassis,Châssis à longerons,Telaio a longheroni,Chasis de bastidor,Chassi de longarinas,Leiterrahmenchassis
Suzuki,Kizashi,Midsize sedan with sport-tuned suspension and premium feel,I4 2.4,200 km/h,8.9 seconds,178 HP,23000–27000,2025,Made in Japan,Sport-tuned suspension,Berline intermédiaire sportive et haut de gamme,Berlina media sportiva e premium,Berlina mediana deportiva y de alta gama,Berlina média esportiva e de alto padrão,Mittelgroße Limousine mit sportlicher Abstimmung und Premium-Feeling,Suspension sport,Sospensioni sportive,Suspensión deportiva,Suspensão esportiva,Sportfahrwerk
Suzuki,Ciaz,Midsize sedan with spacious cabin and smooth ride,I4 1.5 Dualjet,180 km/h,10.2 seconds,104 HP,15000–18000,2025,Made in Japan,Spacious interior,Berline moyenne spacieuse et au confort fluide,Berlina media spaziosa e confortevole,Berlina mediana espaciosa y de conducción suave,Berlina média espaçosa e confortável,Mittelklasse-Limousine mit geräumigem Innenraum und sanftem Fahrverhalten,Intérieur spacieux,Interni spaziosi,Interior amplio,Interior espaçoso,Geräumiger Innenraum
Lexus,UX,Subcompact luxury crossover with hybrid power and high-tech cabin,I4 2.0 Hybrid,175 km/h,8.5 seconds,181 HP,35000–40000,2025,Made in Japan,Lexus Enform,SUV de luxe sous-compact hybride et technologique,SUV di lusso subcompatto ibrido e tecnologico,SUV subcompacto de lujo híbrido con cabina tecnológica,SUV subcompacto de luxo híbrido e com interior tecnológico,Subkompaktes Luxus-Crossover mit Hybridantrieb und Hightech-Innenraum,Système Lexus Enform,Sistema Lexus Enform,Sistema Lexus Enform,Sistema Lexus Enform,Lexus Enform-System
Lexus,NX,Compact luxury SUV with hybrid option and premium amenities,I4 2.5 Hybrid,180 km/h,7.9 seconds,239 HP,43000–50000,2025,Made in Japan,Panoramic roof,SUV compact de luxe hybride et raffiné,SUV compatto di lusso con opzione ibrida e interni premium,SUV compacto de lujo híbrido con acabados premium,SUV compacto de luxo híbrido e com acabamentos premium,Kompaktes Luxus-SUV mit Hybridoption und Premium-Komfort,Toit panoramique,Tetto panoramico,Techo panorámico,Teto panorâmico,Panoramadach
Lexus,RX,Midsize luxury SUV with smooth V6 power and refined interior,V6 3.5,220 km/h,7.7 seconds,295 HP,55000–65000,2025,Made in Japan,Mark Levinson audio,SUV intermédiaire de luxe au moteur V6 souple et intérieur soigné,SUV medio di lusso con motore V6 fluido e interni raffinati,SUV mediano de lujo con motor V6 suave e interior refinado,SUV médio de luxo com motor V6 suave e interior refinado,Mittelgroßes Luxus-SUV mit seidenweichem V6-Motor und edlem Interieur,Système audio Mark Levinson,Impianto audio Mark Levinson,Sistema de sonido Mark Levinson,Som Mark Levinson,Mark Levinson Soundanlage
Lexus,RZ,Electric luxury SUV with dual-motor AWD and advanced driver aids,Electric,200 km/h,6.2 seconds,308 HP,58000–65000,2025,Made in Japan,e-Axle system,SUV de luxe électrique à transmission intégrale et aides avancées,SUV elettrico di lusso con doppio motore e assistenza avanzata,SUV eléctrico de lujo con doble motor y asistencias avanzadas,SUV elétrico de luxo com tração integral e assistentes avançados,Elektrisches Luxus-SUV mit Doppelmotor und fortschrittlichen Fahrassistenten,Système e-Axle,Sistema e-Axle,Sistema e-Axle,Sistema e-Axle,e-Axle-System
Lexus,LC 500,Grand tourer coupe with naturally aspirated V8 and striking design,V8 5.0,270 km/h,4.4 seconds,471 HP,100000–110000,2025,Made in Japan,Double-bubble roof,Coupé grand tourisme à moteur V8 atmosphérique et design saisissant,Coupé gran turismo con motore V8 aspirato e design sorprendente,Coupé gran turismo con motor V8 atmosférico y diseño llamativo,Cupê grand tourer com motor V8 aspirado e design marcante,Grand-Tourer-Coupé mit V8-Saugmotor und auffälligem Design,Toit à double bulle,Tetto doppia bolla,Techo de doble burbuja,Teto de bolha dupla,Doppelwölbungsdach
Lexus,ES 300h,Luxury hybrid sedan blending comfort with efficiency,I4 2.5 Hybrid,200 km/h,8.9 seconds,215 HP,45000–55000,2025,Made in Japan,Power sunroof,Berline hybride de luxe alliant confort et efficacité,Berlina ibrida di lusso che unisce comfort ed efficienza,Berlina híbrida de lujo que combina confort y eficiencia,Berlina híbrida de luxo que combina conforto e eficiência,"Luxus-Hybrid-Limousine, die Komfort und Effizienz vereint",Toit ouvrant électrique,Tetto apribile elettrico,Techo solar eléctrico,Teto solar elétrico,Elektrisches Schiebedach
Lexus,LM,Ultra-luxury minivan with hybrid power and executive-class rear,I6 3.5 Hybrid,160 km/h,9.5 seconds,295 HP,80000–90000,2025,Made in Japan,Rear executive seats,Monospace ultra-luxueux hybride avec sièges arrière exécutifs,Minivan ultra-lussuoso ibrido con sedili posteriori executive,Monovolumen ultralujoso híbrido con asientos traseros ejecutivos,Minivan ultraluxuosa híbrida com assentos traseiros executivos,UltraluXuriöser Minivan mit Hybridantrieb und Executive-Sitzen,Sièges arrière Executive,Sedili posteriori Executive,Asientos traseros Executive,Bancos traseiros Executive,Executive-Rücksitzpaket
Honda,Civic,Compact sedan with sporty handling and advanced tech,I4 1.5 Turbo,200 km/h,8.2 seconds,182 HP,24000–30000,2025,Made in Japan,Honda Sensing,Berline compacte sportive et technologique,Berlina compatta sportiva e tecnologica,Berlina compacta deportiva y tecnológica,Berlina compacta esportiva e tecnológica,Kompakte Limousine mit sportlichem Handling und moderner Technologie,Système Honda Sensing,Sistema Honda Sensing,Sistema Honda Sensing,Sistema Honda Sensing,Honda Sensing-System
Honda,Accord eHEV,Midsize hybrid sedan with smooth power delivery,I4 2.0 Hybrid,190 km/h,7.8 seconds,212 HP,30000–37000,2025,Made in Japan,Earth Dreams hybrid,Berline intermédiaire hybride à transmission fluide,Berlina ibrida media con erogazione fluida di potenza,Berlina híbrida mediana con entrega de potencia suave,Berlina média híbrida com entrega de potência suave,Mittelgroße Hybrid-Limousine mit sanfter Leistungsentfaltung,Technologie hybride Earth Dreams,Tecnologia ibrida Earth Dreams,Tecnología híbrida Earth Dreams,Tecnologia híbrida Earth Dreams,Earth Dreams Hybrid-Technologie
Honda,ZR-V,Compact crossover with spirited performance and versatility,I4 1.5 Turbo,210 km/h,8.5 seconds,193 HP,28000–35000,2025,Made in Japan,Magic Seat flexibility,Crossover compact alliant performance et polyvalence,Crossover compatto con prestazioni vivaci e versatilità,Crossover compacto con rendimiento ágil y versatilidad,Crossover compacto com desempenho ágil e versatilidade,Kompaktes Crossover mit spritzigem Fahrverhalten und Vielseitigkeit,Modularité Magic Seat,Flessibilità Magic Seat,Asientos Magic Seat con modularidad,Sistema Magic Seat flexível,Magic Seat-Flexibilität
Honda,HR-V,Subcompact SUV with efficient engine and roomy interior,I4 1.5 Turbo,200 km/h,9.2 seconds,182 HP,26000–32000,2025,Made in Japan,Multi-mode cargo,SUV sous-compact à moteur efficace et habitacle spacieux,SUV subcompatto con motore efficiente e interni spaziosi,SUV subcompacto con motor eficiente y cabina espaciosa,SUV subcompacto com motor eficiente e interior espaçoso,Subkompaktes SUV mit effizientem Motor und geräumigem Innenraum,Coffre à plusieurs modes,Bagagliaio multi-modale,Maletero multi-modo,Porta-malas multimodo,Variabler Laderaum
Honda,CR-V Hybrid,Family SUV with hybrid efficiency and AWD,I4 2.0 Hybrid,200 km/h,9.1 seconds,204 HP,30000–38000,2025,Made in Japan,Real Time AWD,SUV familial hybride à transmission intégrale,SUV familiare ibrido con trazione integrale,SUV familiar híbrido con tracción total,SUV familiar híbrido com tração integral,Familien-SUV mit Hybridantrieb und Allrad,Transmission intégrale Real Time AWD,Trazione integrale Real Time AWD,Tracción total Real Time AWD,Tração integral Real Time AWD,Real Time AWD
Honda,eNy1,Electric compact crossover with modern connectivity,Electric,160 km/h,8.5 seconds,175 HP,35000–42000,2025,Made in Japan,HUD display,Crossover électrique compact et connecté,Crossover elettrico compatto con connettività moderna,Crossover eléctrico compacto con conectividad moderna,Crossover elétrico compacto com conectividade moderna,Kompaktes Elektro-Crossover mit moderner Konnektivität,Affichage tête haute (HUD),Head-Up Display (HUD),Pantalla Head-Up Display (HUD),Head-Up Display (HUD),Head-up-Display (HUD)
Nissan,Micra,Subcompact hatch with nimble handling and efficiency,I3 1.0,170 km/h,12.0 seconds,90 HP,15000–18000,2025,Made in Japan,e-POWER option,Citadine agile et économe,Citycar agile ed efficiente,Subcompacto ágil y eficiente,Hatchback subcompacto ágil e eficiente,Wendiger Subkompaktwagen mit effizientem Antrieb,Option e-POWER,Opzione e-POWER,Opción e-POWER,Opção e-POWER,e-POWER-Option
Nissan,Juke,Stylish crossover with turbo engine and tech,I4 1.0 Turbo,180 km/h,10.6 seconds,117 HP,20000–24000,2025,Made in Japan,ProPILOT Assist,Crossover stylé à moteur turbo et technologie moderne,Crossover elegante con motore turbo e tecnologia moderna,Crossover elegante con motor turbo y tecnología moderna,Crossover elegante com motor turbo e tecnologia moderna,Stilvolles Crossover mit Turbomotor und moderner Technik,Assistance ProPILOT,Assistenza ProPILOT,Asistencia ProPILOT,Assistência ProPILOT,ProPILOT Assist
Nissan,Qashqai,Versatile compact SUV with hybrid option,I4 1.3 e-Power,200 km/h,9.5 seconds,140 HP,25000–33000,2025,Made in Japan,Panoramic roof,SUV compact polyvalent avec option hybride,SUV compatto versatile con opzione ibrida,SUV compacto versátil con opción híbrida,SUV compacto versátil com opção híbrida,Vielseitiges Kompakt-SUV mit Hybridoption,Toit panoramique,Tetto panoramico,Techo panorámico,Teto panorâmico,Panoramadach
Nissan,X-Trail e-POWER,Hybrid SUV with electric drive and torque,I4 1.5 e-Power,180 km/h,10.0 seconds,150 HP,30000–38000,2025,Made in Japan,360° camera,SUV hybride à transmission électrique et couple élevé,SUV ibrido con trazione elettrica e coppia elevata,SUV híbrido con tracción eléctrica y gran par motor,SUV híbrido com tração elétrica e torque elevado,Hybrid-SUV mit Elektroantrieb und hohem Drehmoment,Caméra à 360°,Telecamera a 360°,Cámara de 360°,Câmera de 360°,360°-Kamera
Nissan,Ariya,"The ultimate luxury sedan, combining unmatched craftsmanship and absolute comfort",Electric,200 km/h,5.3 seconds,290 HP,45000–55000,2025,Made in Japan,e-4ORCE AWD,SUV électrique à transmission intégrale et grande autonomie,SUV elettrico AWD a lunga autonomia,SUV eléctrico AWD con gran autonomía,SUV elétrico AWD com longa autonomia,Elektrisches SUV mit Allradantrieb und großer Reichweite,Transmission intégrale e-4ORCE,Trazione integrale e-4ORCE,Tracción total e-4ORCE,Tração integral e-4ORCE,e-4ORCE-Allradantrieb
Nissan,Z,A slightly more compact luxury sedan that is just as refined,V6 3.0 Twin-Turbo,260 km/h,4.5 seconds,405 HP,40000–50000,2025,Made in Japan,6-speed manual,Coupé sportif à moteur V6 biturbo et design hérité,Coupé sportivo con motore V6 biturbo e design iconico,Coupé deportivo con motor V6 biturbo y diseño icónico,Cupê esportivo com motor V6 biturbo e design icônico,Sportcoupé mit V6-Biturbo und legendärem Design,Boîte manuelle à 6 rapports,Cambio manuale a 6 marce,Caja manual de 6 velocidades,Transmissão manual de 6 marchas,6-Gang-Schaltgetriebe
Nissan,GT-R,"The world’s most luxurious SUV, offering opulence and off-road capability",V6 3.8 Twin-Turbo,315 km/h,2.9 seconds,565 HP,120000–150000,2025,Made in Japan,BYO AWD,Supercar phare à moteur V6 biturbo et transmission ATTESA AWD,Supercar di punta con V6 biturbo e trazione ATTESA AWD,Superdeportivo insignia con motor V6 biturbo y tracción ATTESA AWD,Supercarro topo de linha com motor V6 biturbo e tração ATTESA AWD,Flaggschiff-Supersportwagen mit V6-Biturbo und ATTESA-Allrad,Transmission intégrale BYO,Trazione integrale BYO,Tracción total BYO,Tração integral BYO,BYO-Allradantrieb
Volvo,EX30,Rolls-Royce’s first 100% electric super coupe,Electric,180 km/h,3.6 seconds,300 HP,45000–53000,2025,Made in Sweden,Google built-in,SUV électrique d’entrée de gamme avec version sportive,SUV elettrico entry-level con variante sportiva,SUV eléctrico de entrada con variante deportiva,SUV elétrico de entrada com variante esportiva,Einstiegs-Elektro-SUV mit sportlicher Variante,Google intégré,Google integrato,Google integrado,Google integrado,Google-Integration
Volvo,EX90,A grand tourer with Mulliner’s bespoke craftsmanship and luxurious finishes,Electric,180 km/h,4.9 seconds,340 HP,70000–90000,2025,Made in Sweden,Autonomous Pilot,SUV électrique phare doté d’un ensemble de sécurité avancé,SUV elettrico ammiraglia con pacchetto di sicurezza avanzato,SUV eléctrico insignia con paquete de seguridad avanzado,SUV elétrico topo de linha com pacote de segurança avançado,Elektrisches Flaggschiff-SUV mit modernsten Sicherheitssystemen,Pilote autonome,Pilota automatico,Piloto automático,Piloto automático,Autonomer Fahrassistent
Volvo,XC40,The convertible version of the Continental GT with Mulliner’s exclusive upgrades,I4 1.5 Mild-Hybrid,180 km/h,7.5 seconds,197 HP,40000–50000,2025,Made in Sweden,City Safety,SUV sous-compact mild-hybrid et sécurité urbaine,SUV subcompatto mild-hybrid con sicurezza urbana,SUV subcompacto mild-hybrid con seguridad urbana,SUV subcompacto mild-hybrid com segurança urbana,Subkompaktes SUV mit Mild-Hybrid-Technologie und Stadtsicherheit,Système City Safety,Sistema City Safety,Sistema City Safety,Sistema City Safety,City Safety-System
Volvo,XC60,An elegant sedan combining bespoke craftsmanship and advanced Mulliner technology,I4 2.0 PHEV,230 km/h,5.3 seconds,340 HP,55000–70000,2025,Made in Sweden,Pilot Assist,SUV compact de luxe hybride rechargeable,SUV compatto di lusso ibrido plug-in,SUV compacto de lujo híbrido enchufable,SUV compacto de luxo híbrido plug-in,Kompaktes Luxus-SUV mit Plug-in-Hybrid-Antrieb,Assistance Pilot Assist,Assistenza alla guida Pilot Assist,Asistencia Pilot Assist,Assistência Pilot Assist,Pilot Assist-System
Volvo,XC90,A refined hybrid-powered sedan with personalized Mulliner finishes,I4 2.0 PHEV,230 km/h,5.8 seconds,400 HP,60000–85000,2025,Made in Sweden,Seven-seat layout,SUV de luxe à trois rangées et motorisation hybride rechargeable,SUV di lusso a tre file ibrido plug-in,SUV de lujo de tres filas con tren motriz híbrido enchufable,SUV de luxo de três fileiras híbrido plug-in,Drei-Reihen-Luxus-SUV mit Plug-in-Hybrid-Leistung,Configuration à sept places,Configurazione a sette posti,Configuración de siete plazas,Configuração de sete lugares,Siebensitzige Anordnung
Volvo,C40 Recharge,A luxury SUV offering Mulliner’s exclusive customization options and remarkable performance,Electric,180 km/h,4.9 seconds,408 HP,55000–65000,2025,Made in Sweden,Google integration,Coupé-SUV électrique à recharge rapide,Coupé-SUV elettrico con ricarica rapida,Coupé-SUV eléctrico con carga rápida,Cupê-SUV elétrico com recarga rápida,Elektrisches Coupé-SUV mit Schnellladefähigkeit,Intégration Google,Integrazione Google,Integración con Google,Integração Google,Google-Integration
Volvo,S60,"A long-wheelbase version of the Bentayga, enriched with rear comfort touches by Mulliner",I4 2.0 Mild-Hybrid,230 km/h,6.2 seconds,265 HP,42000–54000,2025,Made in Sweden,Bowers & Wilkins,Berline exécutive mild-hybrid avec système audio premium,Berlina executive mild-hybrid con audio premium,Berlina ejecutiva mild-hybrid con sistema de audio premium,Berlina executiva mild-hybrid com sistema de som premium,Executive-Limousine mit Mild-Hybrid und Premium-Audiosystem,Système audio Bowers & Wilkins,Sistema audio Bowers & Wilkins,Sistema de sonido Bowers & Wilkins,Sistema de som Bowers & Wilkins,Bowers & Wilkins Soundanlage
Volvo,S90,A sustainable SUV combining plug-in hybrid technology and Mulliner’s bespoke finishes,I4 2.0 Mild-Hybrid,250 km/h,5.8 seconds,316 HP,56000–70000,2025,Made in Sweden,Four-zone climate,"Berline phare mild-hybrid, spacieuse et raffinée",Berlina ammiraglia mild-hybrid spaziosa e confortevole,Berlina insignia mild-hybrid espaciosa y cómoda,Berlina topo de linha mild-hybrid espaçosa e confortável,Flaggschiff-Limousine mit Mild-Hybrid-Technologie und geräumigem Innenraum,Climatisation quadrizone,Climatizzatore quadrizona,Climatizador de cuatro zonas,Ar-condicionado de quatro zonas,Vier-Zonen-Klimaautomatik
Polestar,2,"A two-seater open-top grand tourer, limited edition, handcrafted by Mulliner",Electric,205 km/h,4.5 seconds,408 HP,45000–60000,2025,Made in Sweden,Android Automotive,Fastback électrique à double moteur et services Google intégrés,Fastback elettrico AWD con servizi Google integrati,Fastback eléctrico con tracción total y servicios Google integrados,Fastback elétrico com tração integral e serviços Google integrados,Elektrisches Fastback mit Allrad und integrierten Google-Diensten,Android Automotive,Android Automotive,Android Automotive,Android Automotive,Android Automotive-System
Polestar,3,A limited-edition convertible grand tourer featuring Mulliner’s artisanal expertise,Electric,200 km/h,6.5 seconds,348 HP,55000–70000,2025,Made in Sweden,Google built-in,SUV électrique de luxe avec matériaux durables,SUV elettrico di lusso con materiali sostenibili,SUV eléctrico de lujo con materiales sostenibles,SUV elétrico de luxo com materiais sustentáveis,Elektrisches Luxus-SUV mit nachhaltigen Materialien,Google intégré,Google integrato,Google integrado,Google integrado,Google-Integration
Polestar,4,"Lamborghini’s first V12 plug-in hybrid supercar, combining electrification with legendary performance",Electric,200 km/h,4.2 seconds,435 HP,65000–80000,2025,Made in Sweden,Fixed glass roof,Coupé-SUV électrique avec toit carbone et recharge rapide,Coupé-SUV elettrico con tetto in carbonio e ricarica rapida,Coupé-SUV eléctrico con techo de carbono y carga rápida,Cupê-SUV elétrico com teto de carbono e recarga rápida,Elektrisches Coupé-SUV mit Carbon-Dach und Schnellladefunktion,Toit vitré fixe,Tetto panoramico fisso,Techo panorámico fijo,Teto panorâmico fixo,Festes Glasdach
Polestar,5,"The successor to the Huracán, equipped with a twin-turbo V8 hybrid engine",Electric,230 km/h,3.8 seconds,578 HP,80000–95000,2025,Made in Sweden,Carbon fibre panels,GT électrique à quatre portes à double moteur haute puissance,GT elettrico a quattro porte con doppio motore ad alte prestazioni,Gran turismo eléctrico de cuatro puertas con doble motor de alto rendimiento,GT elétrico de quatro portas com duplo motor de alto desempenho,Elektrischer GT mit vier Türen und Dualmotor-Performance,Panneaux en fibre de carbone,Pannelli in fibra di carbonio,Paneles de fibra de carbono,Painéis de fibra de carbono,Kohlefaser-Paneele
Polestar,6,A refined version of the Huracán with improved aerodynamics and rear-wheel drive,Electric,250 km/h,3.2 seconds,884 HP,200000–250000,2025,Made in Sweden,B&O audio,Roadster électrique en édition limitée avec technologie sur mesure,Roadster elettrico in edizione limitata con tecnologia su misura,Roadster eléctrico de edición limitada con tecnología personalizada,Roadster elétrico de edição limitada com tecnologia sob medida,Limitierter elektrischer Roadster mit maßgeschneiderter Technologie,Système audio B&O,Impianto audio B&O,Sistema de audio B&O,Som B&O,B&O Soundanlage
Hyundai,i20,A track-focused Huracán variant with aggressive design and enhanced performance,I4 1.0 T-GDI,182 km/h,10.2 seconds,100 HP,18000–22000,2025,Made in South Korea,Bluelink,Citadine compacte efficace et connectée,Utilitaria compatta efficiente e connessa,Hatchback compacto eficiente y conectado,Hatchback compacto eficiente e conectado,Kompakter Hatchback mit effizientem Motor und Konnektivität,Système Bluelink,Sistema Bluelink,Sistema Bluelink,Sistema Bluelink,Bluelink-System
Hyundai,i30,An off-road Huracán featuring raised suspension and rugged equipment,I4 1.5 T-GDI,210 km/h,8.0 seconds,160 HP,22000–28000,2025,Made in South Korea,Wireless charger,Compacte sportive et technologique,Hatchback sportiva con telaio dinamico e tecnologia,Compacto deportivo con chasis ágil y tecnología avanzada,Hatchback esportivo com chassi ágil e tecnologia moderna,Kompakter Sport-Hatchback mit agilem Chassis und moderner Technik,Chargeur sans fil,Caricatore wireless,Cargador inalámbrico,Carregador sem fio,Kabelloses Laden
Hyundai,Tucson,"The final edition of the Huracán, with exclusive features and limited production",I4 1.6 Turbo Hybrid,200 km/h,7.7 seconds,230 HP,30000–38000,2025,Made in South Korea,Surround View Monitor,SUV compact hybride et sécurisé,SUV compatto ibrido e sicuro,SUV compacto híbrido con sistemas de seguridad,SUV compacto híbrido com sistemas de segurança avançados,Kompaktes SUV mit Hybridoption und Sicherheitssystemen,Caméra de vision panoramique,Telecamera Surround View,Cámara Surround View,Câmera Surround View,Surround View-Kamerasystem
Hyundai,Santa Fe,"The standard version of Lamborghini’s luxury SUV, combining versatility and performance",I4 2.5 Hybrid,190 km/h,8.7 seconds,230 HP,35000–45000,2025,Made in South Korea,Smart Power Tailgate,SUV intermédiaire hybride à trois rangées,SUV medio ibrido con tre file di sedili,SUV mediano híbrido con tres filas de asientos,SUV médio híbrido com três fileiras de assentos,Mittelgroßes SUV mit Hybridantrieb und drei Sitzreihen,Hayon électrique intelligent,Portellone elettrico intelligente,Portón trasero eléctrico inteligente,Porta-malas elétrico inteligente,Intelligente Heckklappe
Hyundai,Kona Electric,"A performance-oriented Urus version, lighter and more dynamic",Electric,167 km/h,7.9 seconds,204 HP,35000–42000,2025,Made in South Korea,64 kWh battery,SUV sous-compact électrique à grande autonomie,SUV subcompatto elettrico con grande autonomia,SUV subcompacto eléctrico con gran autonomía,SUV subcompacto elétrico com grande autonomia,Elektrisches Subkompakt-SUV mit großer Reichweite,Batterie de 64 kWh,Batteria da 64 kWh,Batería de 64 kWh,Bateria de 64 kWh,64-kWh-Batterie
Hyundai,Ioniq 5,"The plug-in hybrid Urus version, combining efficiency and power",Electric,185 km/h,5.2 seconds,320 HP,42000–55000,2025,Made in South Korea,Ultra-fast charging,Crossover électrique à architecture 800 V,Crossover elettrico con architettura 800V,Crossover eléctrico con arquitectura de 800 V,Crossover elétrico com arquitetura 800 V,Elektrisches Crossover mit 800V-Architektur,Recharge ultra-rapide,Ricarica ultra rapida,Carga ultrarrápida,Carregamento ultrarrápido,Ultrafast Charging
Hyundai,Ioniq 6,A modern grand tourer celebrating Ferrari’s V12 heritage,Electric,185 km/h,9.9 seconds,149 HP,45000–58000,2025,Made in South Korea,Fastback silhouette,Fastback électrique au design aérodynamique,Fastback elettrico aerodinamico,Fastback eléctrico aerodinámico,Fastback elétrico aerodinâmico,Aerodynamisches Elektro-Fastback,Silhouette fastback,Silhouette fastback,Silueta fastback,Silhueta fastback,Fastback-Silhouette
Hyundai,Ioniq 7,The convertible version of the 12Cilindri for an open-air driving experience,Electric,180 km/h,6.1 seconds,300 HP,60000–75000,2025,Made in South Korea,Three-row seating,Concept de SUV électrique trois rangées à venir,Concept di SUV elettrico a tre file,Próximo SUV eléctrico de tres filas,Futuro SUV elétrico de três fileiras,Kommendes Elektro-SUV mit drei Sitzreihen,Configuration à trois rangées,Tre file di sedili,Configuración de tres filas de asientos,Três fileiras de assentos,Drei Sitzreihen
Kia,Picanto,"A plug-in hybrid sports car with a mid-engine, combining performance and efficiency",I3 1.0 MPI,157 km/h,15.1 seconds,67 HP,11000–15000,2025,Made in South Korea,Urban agility,Citadine d’entrée de gamme compacte et agile,Utilitaria compatta agile e maneggevole,Hatchback compacto y ágil,Hatchback compacto ágil,"Kompakter, wendiger Hatchback",Agilité urbaine,Agilità urbana,Agilidad urbana,Agilidade urbana,Urbanes Handling
Kia,Ceed,The convertible version of the 296 GTB for open-top driving,I4 1.5 T-GDI,210 km/h,8.5 seconds,160 HP,21000–28000,2025,Made in South Korea,MHEV option,Compacte sportive à technologie avancée,Hatchback sportiva con tecnologia avanzata,Compacto deportivo con tecnología avanzada,Hatchback esportivo com tecnologia avançada,Sportlicher Kompaktwagen mit fortschrittlicher Technik,Option MHEV,Opzione MHEV,Opción MHEV,Opção MHEV,MHEV-Option
Kia,Sportage,"A limited-edition version of the 812 Superfast, track-focused",I4 1.6 Turbo Hybrid,200 km/h,8.6 seconds,230 HP,30000–38000,2025,Made in South Korea,AI-powered safety,SUV compact hybride au style baroudeur,SUV compatto ibrido con stile off-road,SUV compacto híbrido con diseño robusto,SUV compacto híbrido com estilo aventureiro,Kompaktes Hybrid-SUV mit robustem Design,Sécurité assistée par IA,Sicurezza assistita da IA,Seguridad asistida por IA,Segurança assistida por IA,KI-gestützte Sicherheit
Kia,Sorento,"The open-top version of the 812 Competizione, with similar performance",I4 1.6 Turbo Hybrid,205 km/h,8.8 seconds,230 HP,38000–45000,2025,Made in South Korea,Panoramic roof,SUV intermédiaire hybride à trois rangées,SUV medio ibrido a tre file,SUV mediano híbrido con tres filas,SUV médio híbrido com três fileiras,Mittelgroßes Hybrid-SUV mit drei Sitzreihen,Toit panoramique,Tetto panoramico,Techo panorámico,Teto panorâmico,Panoramadach
